	X1	X2
1	82.9979643390803	-17.4609588724929
2	72.8480188154973	-77.4981817624542
3	78.0984543704425	18.87822427665
4	101.465644407418	-3.20725952422308
5	102.614626213554	-4.6744701722885
6	84.6879210242573	-3.65399392070031
7	101.301603507216	-3.53293453381254
8	72.0635633014019	16.2205040079277
9	71.629649822131	-9.88047345266939
10	34.8490966856805	-8.02035791626816
11	-83.785041530406	48.9116081519435
12	39.4817217834421	-47.9829113117184
13	-78.9933664089816	-66.3231532141928
14	52.4918059122162	-19.7864596972644
15	126.447544809195	-25.2582235814941
16	67.3139028149087	29.9824190490164
17	-99.1796381858641	2.21376407977803
18	11.8458560816345	88.7977403607376
19	92.2816869828893	-23.1682376380187
20	38.126969113642	104.636135551954
21	79.5255555472231	31.1814327485224
22	90.6981843315946	12.4234005961815
23	39.7657729989337	23.9839866738632
24	60.1012382208254	40.080688573596
25	54.0945931443681	-69.49087343271
26	89.7325970629182	-8.50537772699583
27	57.2958139167816	-52.4605450005302
28	0.32207768196714	-117.758848993905
29	60.4169254163446	-93.7065780853698
30	28.2336806886892	110.630692751684
31	75.6440423020902	-17.7951588914416
32	-2.75957955818857	-113.809979008595
33	96.2557016523207	44.518883610583
34	52.914045891704	-105.877136936306
35	79.2052383438078	-54.6278604301928
36	77.6906605500747	-70.0902069056165
37	-75.860935384971	-60.6028360672727
38	56.1336601158928	-23.3912531777896
39	54.299029039675	-22.7334916371016
40	70.6176743495049	-37.7781015886438
41	51.045644470062	-73.8324444233589
42	-23.5316061496764	53.389565549277
43	56.7866178331717	-51.2852374797239
44	-6.65371344300076	45.8799178080213
45	-67.3761667523238	76.9692392827568
46	-68.8178100557317	63.1460107809963
47	-100.997959598612	39.9933500910154
48	83.2802007923636	-61.7293986089474
49	48.3184572259849	-33.145686855362
50	53.6082000216065	-28.806176223424
51	4.9691887293581	124.928034589959
52	53.6999434464303	-76.4965581210172
53	75.129735637462	44.7793362229411
54	36.3336620341258	-26.0226471252531
55	26.3603624728111	110.242231469252
56	48.5164642521334	-106.907575840269
57	-34.1706964655452	106.215436324038
58	43.1106317956005	-48.2666668979271
59	79.2384178708405	-73.669134958425
60	46.3503449248413	-26.4630469884265
61	-73.0582809234113	-65.6814738651313
62	67.9176730907272	32.2413713198133
63	-84.4404301854369	5.00540177338468
64	66.6757405128453	31.0664667010023
65	11.8151254369712	88.9183919094328
66	114.397673307353	-38.9345038256914
67	91.4994792968318	-22.9336546171092
68	40.3818668995282	12.6237722841475
69	33.8711386905891	111.53558464699
70	68.1962497498854	30.8162504302157
71	56.5056840413184	38.5193198686
72	68.3626116889293	31.1025925169408
73	4.08363763017123	44.8997021290648
74	52.4506732521205	-73.4197414556873
75	50.9161479623143	-98.9410859283016
76	101.877510270469	37.3456487425646
77	-16.2811396514556	-123.04133694511
78	88.820317623239	-15.1210016778352
79	51.3481150638981	-26.0687411145825
80	-76.6042291649223	-67.9862510088472
81	39.0378819709446	-48.2532525130803
82	98.8933027699975	28.4263726739713
83	29.3179503731119	-37.5216206755452
84	83.1899008260576	-59.4399849749172
85	119.374990287689	-33.5272071161348
86	77.6501573650412	-74.1016232274843
87	85.8541440496298	-22.6525724132402
88	103.591428773282	32.2451608976436
89	76.9811288469144	27.0363360683148
90	38.9054524865567	22.6918339898217
91	-99.4471749329813	4.79684749579881
92	71.7031847185579	39.8808271732629
93	18.5178957198364	85.6283284684822
94	31.9333822384164	113.35081260437
95	-14.9691154052809	-122.472166494615
96	-71.5045164882951	-62.926454631538
97	97.8068006866638	27.0917933762963
98	121.861523582981	-35.5241313905347
99	45.4470408863447	10.7008942342862
100	91.434850808097	-17.3064713612533
101	38.68120568374	105.998449739755
102	103.719565954107	39.4871760590334
103	-63.2638138880684	-65.5229053598795
104	-79.9055401762268	42.9367194979074
105	-102.196445243049	42.2656100514182
106	-17.2635237082471	94.3829625455626
107	58.6296609312314	-17.0880642047144
108	66.0700725467652	-26.6233144162235
109	102.290845960491	21.7947264025615
110	63.8450877672593	-25.3682152634489
111	-30.0844908358371	92.6705806435119
112	-71.3806547594114	-62.9930218049152
113	65.5750112930619	-31.7804431977237
114	80.1311508444958	61.3305962403178
115	-89.406068743787	-3.8942514561403
116	71.7351803769213	20.0892428402939
117	15.466396106207	119.200377494659
118	2.32098066757007	-110.924623211872
119	-98.3978057736153	-75.7570866770729
120	-24.1871038597317	92.080417606268
121	97.9375682934984	58.1165926350374
122	-70.6186082735269	-59.5711528742302
123	78.7929799692252	-64.0791602031741
124	71.6350763473941	-27.1926162694305
125	53.0041526392325	-72.0911935713666
126	77.1451547814222	79.5070030722037
127	16.7057413474342	118.906463575755
128	-99.446544086941	-69.6408428125192
129	-73.4974403092822	45.2091850671367
130	-97.4580260661323	37.9978011532575
131	-23.4681882496164	93.6676292205432
132	-67.6968267267088	-61.2166416831161
133	101.881714468945	49.931804497211
134	-9.2812758655482	108.889377945043
135	-11.4194347372198	110.154436870543
136	50.8416743113311	-28.9544600639118
137	69.6364593566824	-32.3635786022911
138	-15.7763945630031	53.2113656399809
139	51.5846933938543	-74.0880345821294
140	52.1437250568893	23.245897558186
141	-102.0413446358	-1.1967367245967
142	77.4653834339831	76.8505437719535
143	18.0682021529944	84.7271689444364
144	-12.671493268109	-119.225986488088
145	41.8019543774968	108.15443654423
146	41.7547530829255	110.565078713114
147	-98.1595419268514	-75.9331579568209
148	119.526385776848	-34.7460322954726
149	77.1327078418812	30.4700127991991
150	71.5905255710441	28.7593823874017
151	81.2787731210233	-62.7708515980026
152	89.2543813537818	-3.87354592209398
153	71.3608158962297	28.7849285284817
154	78.872414558367	-75.2929590520811
155	-81.151098543115	-64.6625258308922
156	45.5998259562985	-25.9195302643108
157	85.481310690372	-29.1962737799937
158	-28.1638554159961	54.6754495824934
159	-104.992102968848	0.89240526368851
160	45.386146870711	94.0829213714567
161	28.8204650629315	-41.7755524966801
162	85.6151599820363	-29.0153140813669
163	37.6154102240771	110.055147383806
164	55.3976564105528	-99.4365366210228
165	11.0482415039031	-116.927610599189
166	97.8410685498936	44.1305456787266
167	-26.3646446081292	94.6675732377097
168	84.9749856134081	-56.8431891463825
169	58.9155411218245	-21.8263792237746
170	65.7373016370361	-16.7418174725553
171	-96.6145269626384	-76.2653213553254
172	-12.5025394351558	109.367126381813
173	19.3498234803501	116.288065789573
174	56.6217839193229	-95.9441588167102
175	10.6120679611763	-111.99602486167
176	83.4299971788708	-56.6676570477086
177	71.4715259870119	-10.302778216706
178	-85.3934532165403	-65.5346049684519
179	98.0836480606168	-2.13134534539742
180	76.2514357348553	66.4364239895832
181	8.46509979324604	44.6682213282391
182	83.6635693361432	38.8864924313498
183	18.0006974692959	116.022938325845
184	-100.145896752837	4.09854230837729
185	-95.1537278785756	-75.8302638352678
186	-65.2942349124055	67.6435507678456
187	-102.203348690285	36.3687722640165
188	25.6890514166614	114.039729578417
189	66.2211702953837	-20.3504959233369
190	47.2251057113441	-105.356275293724
191	4.54726973902084	46.1923073077389
192	-3.61904683390164	-113.97037560614
193	36.8569691463699	106.686953568612
194	-101.874482055459	41.9369050562615
195	-79.4457051485352	42.4974638008465
196	-98.8743969729416	-72.5459663217443
197	-37.7404029917806	105.380404453308
198	39.4070546460333	-53.0044910843418
199	-72.6269025779843	-66.6099625504905
200	78.7011778327952	-73.3555511214087
201	102.748818191086	32.5477995258701
202	85.0846823416833	-58.7297262286799
203	33.7516772675605	-32.2651599796485
204	99.473851573936	22.2264730296811
205	122.205317800096	-30.266544891754
206	68.172558543954	32.818112144095
207	-94.3079492721596	6.76028206224718
208	85.8839232035853	12.755929651128
209	12.2724455858715	96.7143123017669
210	67.0448255249514	4.45250218244448
211	82.6100095748538	17.6457639152759
212	40.2471255672784	11.0291895789266
213	76.0388428783647	8.77469828302906
214	46.2293550839373	22.8494541461219
215	70.3543925767547	30.4295225734035
216	71.9483150737105	-16.3773448243269
217	34.2430750601294	112.834911414946
218	86.3761249500066	-20.444026251014
219	42.1982050701089	100.405380450409
220	63.4586930559586	-98.821927442257
221	101.871534084326	32.9325345165014
222	2.57928820245732	-114.581366658939
223	-23.5908823177729	94.492369585128
224	8.15064157321101	123.789072013048
225	51.0808950671648	-60.0258506608114
226	69.6932159821251	-37.797576494307
227	-71.7759554099868	-61.5859878873048
228	39.7260041943513	70.8821430929928
229	-10.9061637788938	109.535654575898
230	82.3995562305163	-65.4289124993558
231	95.2941385482572	38.9748363832098
232	79.5063663628102	61.4756033336281
233	-104.98002090795	0.331384359289303
234	77.0940123190776	68.3207154967049
235	42.7512945854279	-50.1451498635484
236	77.8754605912448	81.496641018935
237	20.0689526394621	118.024598336368
238	-10.1090731094586	-118.617145380186
239	-96.1719570873433	-76.2283269380534
240	-71.064981409593	49.4391389595177
241	-21.4164952203479	93.812709579722
242	42.0895582682691	66.6738220189116
243	43.1638031518944	-48.1260387809919
244	79.7666162064818	-62.1881409714196
245	100.866103630873	53.0691922847201
246	105.032527792924	26.0169409503519
247	46.1600040278202	-20.8263472420819
248	65.3263737245628	-17.9985789044872
249	76.8653368368232	59.319395092657
250	42.3549634254769	17.2583048276845
251	73.3670695417227	56.0006348481673
252	83.3102681493029	-27.23233260215
253	22.0795196229773	112.374607512706
254	52.1604965460608	-71.9771347289017
255	47.7083437801871	95.6899392848663
256	5.98322797633684	124.320530102597
257	-24.9351178658227	-124.380867176938
258	50.6862966288601	-103.788574617759
259	97.9172179277392	51.582057129712
260	-25.6364352921413	93.0871432836574
261	21.8049657292057	112.344673430357
262	51.3772618846904	-104.469890092755
263	74.8540703593815	45.0180458721653
264	75.863900659306	-62.9939084749768
265	97.7644338262181	58.4780108767667
266	-84.2175678463245	-4.76535240926123
267	77.5488325266285	75.7298318945074
268	5.10431202076559	124.339888855281
269	77.813717691127	74.5598546887527
270	69.6183976120005	-42.7475454389911
271	-15.1327492951067	53.7783628502215
272	-93.1851656246898	-77.8163441005887
273	39.902903722973	98.548591675152
274	76.4922193453822	-10.9683677670225
275	42.257371534533	-16.1161640659482
276	7.70271122410142	-118.05551309961
277	-72.6076903576029	-3.11019450679494
278	40.0508869703796	97.8301651292912
279	-85.3168016180114	-65.4813444704301
280	-107.166249528032	38.731133768424
281	30.9536770946379	111.330368700269
282	69.8439220898036	-23.1386140766144
283	-3.84117556290141	-118.092806063182
284	59.4630264047086	-94.4717332885658
285	89.3744981197133	26.1281726324362
286	7.3422733629005	45.1528187559004
287	-75.2384834956517	-58.6349831757416
288	54.5405163355737	-33.2627700118384
289	54.8764852059696	-67.2364145062134
290	65.5876157783746	36.3441481039251
291	75.9320077066208	69.6529718980021
292	40.5630996270816	101.102722472151
293	-104.72178429663	43.8739272158432
294	-84.8686720553684	43.8801325435873
295	-62.1720683002205	-64.9949905116193
296	-30.7807457798627	106.390663283075
297	-79.2505422530625	-65.950739579347
298	104.545175648172	43.9133039262272
299	86.3174827928686	-56.0789097059867
300	96.2997110599068	56.9280867275416
301	69.669749603022	-67.8708828157531
302	66.1815939246239	31.977354889339
303	5.8456771056222	95.557193948543
304	79.449514441851	-9.5081022696005
305	43.9938041059411	95.4707427400313
306	40.8237855118287	-5.46392265251492
307	74.1564023737123	22.788011772507
308	74.1070864442496	22.5289967692857
309	-13.768950390943	-121.281580753465
310	93.1980620436204	58.9467915536329
311	43.3034817181759	95.4734702659975
312	-29.5964428295384	96.9657851678685
313	58.7801240876446	-26.3876745273173
314	-73.1697250522694	-57.1298212713411
315	45.5711784076445	-54.6369042047335
316	79.6599474224721	-70.4444735262672
317	88.9332697656784	-50.4110299968171
318	96.373181185683	25.4772931060451
319	77.7785319012616	79.0912812047944
320	60.9314390546085	2.28521875561633
321	-89.7654793538001	-3.85707393237807
322	12.5293058931009	-110.353081268212
323	91.92704811965	-18.4321358482153
324	41.7167723530815	108.886110877671
325	91.8313085679169	44.9556038837935
326	-95.3357610543305	-77.6438921262007
327	-85.2653031112275	44.0171094034077
328	-100.269528735098	40.115775426782
329	-29.7593608533337	86.702416080457
330	93.2299907365552	31.8073637968004
331	-24.4336599533254	-124.586561189459
332	-92.4510147855939	-80.3944980814685
333	16.8179551475213	118.994852868148
334	87.5915705919954	-59.082192749672
335	55.8598196208604	-70.3645058823407
336	78.8245179972597	10.7664164508339
337	-111.143763874963	33.7010904615889
338	-38.1186239685476	90.83897411405
339	46.1879759243815	-49.7975901179692
340	46.9125747722664	-21.7851244425741
341	32.5793843425533	-31.2675811458751
342	38.4738862657857	64.228662406361
343	-73.3063745369963	-65.8999286759729
344	-98.5017191456277	3.49360464235491
345	70.6058767018973	49.3564612540436
346	69.8892348411703	40.1183374391596
347	122.758192474994	-30.3385174768234
348	85.4968337405386	-31.991781908091
349	71.9834262309929	35.4321761169606
350	41.6089273697472	11.5723737185746
351	76.6454640233563	31.615683669477
352	69.2774727250036	47.0643891403834
353	39.5732848899859	99.5068968953534
354	56.3407672852708	40.0284810484147
355	77.4531171885675	-19.3919429023534
356	52.4146165174694	-73.4880764407162
357	32.5076692373903	-5.63675588850638
358	7.25493682241756	-116.020192917083
359	88.4045777136217	41.2368309249378
360	54.6174907347211	-100.971803986917
361	26.9697113985631	116.386319729428
362	81.5721219974981	-26.7399392581703
363	94.8753644955857	40.6989907727956
364	83.8080223689405	-66.8228734660404
365	-9.55487980139313	107.739457056786
366	98.7140362005347	14.8169799871094
367	-73.1921420123003	-60.3915422720403
368	72.9509891003304	-26.0057861944176
369	77.3676020917246	76.9638345785072
370	75.755480706541	71.6291468917078
371	51.4402544831161	-72.8238139876166
372	-0.0341822279634726	46.466151975961
373	-2.40017672340728	-113.224829616832
374	70.9685046779104	-25.3451988745335
375	24.7821398965019	113.757800085385
376	88.0437286532124	38.2505814478947
377	-98.3950879651462	-73.7254295890895
378	-69.1206743127598	63.9912587856681
379	-31.3235686844972	93.9560608612598
380	-67.6619925670801	67.9868489337641
381	-74.1270990368234	42.2772993307941
382	71.5326481560765	-39.6255261990401
383	-84.2794573062695	-65.8143911252329
384	76.9188644802989	-28.7777147842022
385	77.816208082454	-32.8020554270324
386	29.2899399842595	109.774103484074
387	12.3072718654794	-111.035301766588
388	48.9735177602347	-103.633590019626
389	-59.8790020385513	-63.9546111363865
390	-78.1932393236759	44.9297481247688
391	-96.4607610677184	36.5963815961989
392	-30.6641426688904	92.282220863639
393	-73.0785673096017	54.6275096695208
394	-102.33002472426	38.3188207774719
395	-86.8086417805045	67.4003108530003
396	-84.6539185559558	67.7664437105127
397	-85.3456871932212	68.6325705169161
398	-71.421896685691	61.1018659136691
399	18.4793079677278	-16.1558438059295
400	62.0158231364711	2.23361222459822
401	42.9990356630924	-51.6103775377846
402	100.332128022017	41.6439943091664
403	79.2913536351825	-54.0413674862756
404	-9.75872457267117	108.596725367024
405	78.1274466852133	80.7333753031971
406	78.884818473724	70.459305672985
407	-97.2258139958311	-2.60600895140747
408	19.8761816722756	82.0759630323851
409	72.1267160750727	20.0947134837976
410	-18.428718430947	-122.424318997967
411	-99.9654551424961	39.0218785779724
412	-85.5588357247869	48.0812646903132
413	-74.4394034623002	44.1921233212423
414	-101.05310764403	34.1059547323129
415	-83.7536435455831	65.8489301260223
416	-66.0239004679861	94.8197677635819
417	19.1401063135265	121.804462820285
418	85.7483200068163	-32.7893031913612
419	8.18898570589167	-117.707054043317
420	58.3121222495252	-104.932211577233
421	-32.5984376283016	107.163694852816
422	40.305835576538	-21.8086638155869
423	84.4725435970804	-13.8166865522191
424	-76.4714428585159	-67.3860851339678
425	113.521272945954	-39.7569038811508
426	97.9355847068054	13.5360071692545
427	73.7085016386269	-70.013536420015
428	40.1170453885761	10.8318535030132
429	41.5303155664988	17.0936516631318
430	79.0556659745186	27.2808386723934
431	67.0875425137582	31.0676163393126
432	-101.385605464238	2.48540263311651
433	84.2706280858385	-13.6357852715922
434	13.2915960239337	88.183789859658
435	45.3831944868461	-50.4136004232014
436	63.9296037078208	3.28764725773016
437	-88.6134560762965	5.14486338169607
438	74.3349714963517	16.6599379898334
439	81.9192261341811	-23.0083284608342
440	95.7658166225213	50.7847031879196
441	0.80683014580156	-115.612730405132
442	87.5587527791749	-18.6315967702175
443	-20.0365148414592	94.2261777019772
444	47.2891230113487	100.830579671257
445	88.3561474285152	-6.64554690501346
446	92.2749049991721	27.0436111705312
447	15.4023582030733	117.775484439152
448	57.868569692096	-31.9398399314073
449	117.62306372254	-37.847074955297
450	-67.3978969503515	-13.8409196160762
451	59.3510745847169	-28.4957630609708
452	-46.4906745883852	99.8238709261706
453	30.9033998616541	-31.0609773740773
454	123.73780784189	-30.041733220478
455	92.0982245702087	-22.9720906128845
456	45.4933965327967	-19.0666340367358
457	-74.7267734612533	-63.3954601999282
458	104.227946614876	42.2630502730361
459	87.5095309441621	-54.5712485992504
460	78.596712344384	-71.3960521282545
461	36.5516441091698	102.569779047018
462	89.0472869813978	-13.9523997348375
463	-4.0862701736742	-116.566580305154
464	53.5244331876885	-104.211664983986
465	86.759302411425	40.0044132797548
466	76.266361571981	58.0774366924248
467	-83.5441253532246	10.6533765406388
468	73.6520183881589	53.5177880248286
469	35.5122371487039	105.712038934329
470	53.956672611948	-73.9951965883973
471	-25.5787687090239	95.8275680281182
472	-77.0987086432193	-63.0548987596565
473	43.1455766027326	-55.9019931163774
474	40.1424886710044	-23.0918948815854
475	29.3863576300666	-37.1107335639116
476	119.84204210931	-33.0094816457559
